Id,SalePrice
1851,156725.06082455214
1852,126764.4434845238
1853,132703.0207320336
1854,173283.07078358275
1855,141938.21269476917
1856,217522.24784874223
1857,156205.31035301386
1858,136612.89693333683
1859,124315.34572943219
1860,158296.00968472494
1861,122630.21200772707
1862,311961.1927625694
1863,292872.8146338338
1864,292900.5989222622
1865,351157.1696358755
1866,341107.96936123655
1867,250037.4260449297
1868,314141.70746195427
1869,205965.0637824222
1870,241102.49463381732
1871,263335.63931630633
1872,167800.8431039598
1873,235645.32348370642
1874,139831.7681591235
1875,195600.54120613317
1876,195026.48870589683
1877,215353.64687082803
1878,197973.4979316802
1879,132999.72745291056
1880,133008.87243526243
1881,235105.2707889596
1882,261219.00908964334
1883,192918.11981358728
1884,205536.05540577258
1885,260200.41318805038
1886,314345.14070836443
1887,207078.97891344927
1888,275910.5524973307
1889,163325.0125956581
1890,125690.41155527174
1891,137832.5144512271
1892,97003.8278903577
1893,132739.76040205176
1894,123136.07114852172
1895,136277.1108515548
1896,126804.93186588911
1897,121403.44671927608
1898,116860.06600819677
1899,159381.54614148074
1900,149294.56512395552
1901,173638.1964428388
1902,149030.96844703937
1903,213942.79092305838
1904,148507.931125402
1905,195938.90792810533
1906,159772.71662336198
1907,201472.52647020668
1908,109997.27507400651
1909,135655.37757218635
1910,121011.0451299074
1911,201323.60013705838
1912,296142.6366560319
1913,152634.62710885744
1914,74622.66541016678
1915,350066.2999427194
1916,66551.51391198777
1917,256138.09918374033
1918,140385.58847650018
1919,169962.25548554937
1920,144599.23781222786
1921,429655.84918090433
1922,342845.1524409725
1923,211831.79379227935
1924,217040.4273804701
1925,203545.43041498857
1926,389442.93354783463
1927,136587.58872853787
1928,149320.1770135139
1929,121532.3794359951
1930,131227.47595405258
1931,147991.70696792175
1932,136620.32373315637
1933,175784.91182184676
1934,176746.27401443466
1935,171604.51758740895
1936,185848.98721821042
1937,182048.12833077487
1938,172192.37970380444
1939,252279.0707606029
1940,184895.7007606357
1941,170839.38332348142
1942,182853.53517026885
1943,214528.15193391632
1944,359559.2496854981
1945,384895.7917227112
1946,149320.82110994
1947,316998.1540451811
1948,166988.7805227735
1949,231069.1749814948
1950,183438.77563001803
1951,264798.2172672208
1952,201298.19456726057
1953,168560.6320709842
1954,191305.92072468429
1955,125280.78857186771
1956,294889.81326274015
1957,152863.49786782564
1958,326982.7115736025
1959,134966.68802535726
1960,121060.59743990234
1961,124409.13882923804
1962,96622.19001682199
1963,106379.73837822126
1964,104773.11183991857
1965,145187.53008637315
1966,146200.90619188608
1967,314516.3323624191
1968,432080.01707592275
1969,381513.26384114707
1970,457305.40971773065
1971,437877.62020721537
1972,388068.7449112905
1973,255460.0427960803
1974,336234.438126022
1975,433312.59123764676
1976,266328.1250820439
1977,376968.9073574844
1978,397147.06230694556
1979,321244.53338699084
1980,194487.0644174288
1981,347152.75720671576
1982,227710.59756555335
1983,205425.06473726468
1984,162711.76838082826
1985,217200.56001270143
1986,206178.68333385553
1987,182916.9479831476
1988,176681.38107336438
1989,190554.77450761883
1990,211831.49945093904
1991,243179.70346237012
1992,219683.45925954936
1993,163662.97765183134
1994,239130.3433705947
1995,184139.60186261122
1996,255999.4770556187
1997,320622.0059345158
1998,336011.9585219071
1999,271630.3988965212
2000,308063.45957473887
2001,252965.17061111916
2002,236106.80949859862
2003,258148.36190760223
2004,275135.19986923673
2005,233819.24095716688
2006,240034.70149766636
2007,249789.456490508
2008,224422.14954171333
2009,189605.6390215959
2010,187664.27489779962
2011,134970.7592570199
2012,179765.65047881188
2013,177423.27296747736
2014,182937.1082318684
2015,206034.19560315702
2016,191224.18124239452
2017,197127.89293869573
2018,129422.24613742632
2019,133151.6126981665
2020,97239.02414153336
2021,106885.1815884788
2022,175064.99949722824
2023,145011.3891050411
2024,261834.02041390853
2025,334038.18577621575
2026,176486.31385017445
2027,149350.26770022
2028,161515.1337035033
2029,169359.37328319772
2030,275192.016118209
2031,233024.3441876814
2032,264346.1179500009
2033,267742.3403628613
2034,164782.5657938655
2035,215286.01874995712
2036,203717.09139167986
2037,214105.34041588783
2038,302550.3288314755
2039,235898.39682124762
2040,310388.9880060641
2041,279357.6473785289
2042,204026.72240304694
2043,167181.2311690632
2044,169877.70865869647
2045,206275.27503649058
2046,137628.16886549967
2047,145348.06758297828
2048,142395.4614221821
2049,127230.00976908929
2050,186185.219649334
2051,109131.66327922653
2052,127969.32902450058
2053,147621.3257782814
2054,92587.46057362921
2055,159977.0365565762
2056,143879.6039073779
2057,113675.90369589064
2058,219396.0127013298
2059,135938.45961546
2060,172418.05398085027
2061,174021.5635218618
2062,130266.72275787895
2063,116927.79881050171
2064,142860.37523015385
2065,118219.18941248691
2066,165624.73248149076
2067,117556.58088176671
2068,126021.48201935015
2069,86863.42968389763
2070,110771.32267227168
2071,102135.88656452361
2072,135783.84000090274
2073,142066.95476745223
2074,185558.7017755346
2075,152677.7365423649
2076,124117.85733747538
2077,156481.85552049367
2078,128105.42917498236
2079,132087.15459538958
2080,114996.81984346251
2081,126012.304156325
2082,108480.32281456688
2083,138306.12727931264
2084,109896.7068879115
2085,118831.43334306983
2086,129415.34135287226
2087,118386.271128701
2088,95886.30833224457
2089,78528.50363829511
2090,131019.57326090778
2091,115553.86564637118
2092,125630.89607423203
2093,114682.06292713918
2094,122057.26965487248
2095,143551.3007082928
2096,86094.9607436553
2097,96585.27030887324
2098,151758.52949995894
2099,60503.69386128316
2100,94401.59974369405
2101,110984.32744293273
2102,128322.48077597076
2103,102661.79467640525
2104,126313.5413892827
2105,121637.42062899006
2106,70769.55331720892
2107,219908.94996546718
2108,112550.80689127308
2109,112228.89374286706
2110,132404.44202586758
2111,143765.4611091428
2112,142786.2367710431
2113,119645.20056301946
2114,118113.74741135933
2115,156484.80578061836
2116,116369.21103716976
2117,148796.5015021767
2118,117817.69069146973
2119,111840.66088190643
2120,113129.37721987415
2121,99333.48582380849
2122,111580.16882793781
2123,86892.22764229459
2124,173465.9454456832
2125,131797.9760080856
2126,153223.2869611577
2127,148158.83113662616
2128,132338.51973240703
2129,103248.91284214985
2130,146980.6966162498
2131,158474.74718334316
2132,114237.22172733379
2133,125834.86194225268
2134,121426.53736920044
2135,95232.20172882236
2136,72725.57200805373
2137,111547.54336071388
2138,132791.94423940004
2139,146022.49122430582
2140,143854.69975399278
2141,150378.65063761777
2142,128550.68001167462
2143,143460.62517884097
2144,132502.97772363987
2145,133363.861762908
2146,162829.28089273366
2147,137501.62780062365
2148,129554.64006116835
2149,151363.6970755274
2150,222023.11487515198
2151,120221.34525103081
2152,179868.78127076515
2153,168944.37456789005
2154,106041.65192419804
2155,141129.26515807078
2156,268036.58692500426
2157,231190.6776757785
2158,237161.60424315225
2159,208878.82070801928
2160,173591.1098255535
2161,246613.81225539057
2162,407679.02332239173
2163,341300.5537356502
2164,260478.93425158862
2165,206998.39481298352
2166,146068.75508150394
2167,224674.595174106
2168,196238.18071899694
2169,195350.72771689817
2170,217556.76608390783
2171,150017.9892966794
2172,135465.114235727
2173,168458.79980140805
2174,237178.84327298834
2175,290988.99720764195
2176,330417.08057698904
2177,249245.9986427693
2178,213429.1937793411
2179,137893.87969430353
2180,211423.38892951002
2181,191627.50450226467
2182,221301.959255621
2183,195878.8153335451
2184,125724.31521000627
2185,118225.56709644642
2186,146036.22778640027
2187,152811.76780840036
2188,154019.36126765248
2189,257174.16855075108
2190,79298.94334375237
2191,76882.6792982092
2192,91272.5085623679
2193,108366.37962611191
2194,104165.3497492277
2195,114156.04175652686
2196,107444.25963993988
2197,116678.43050064228
2198,162249.4316009004
2199,171562.28363596625
2200,146447.12278646944
2201,143073.93521724187
2202,202669.315499308
2203,152870.53599653
2204,190222.75067453596
2205,119960.40372577697
2206,141529.50995632994
2207,230951.47540969477
2208,243349.75816360535
2209,230135.671842639
2210,121499.40535978036
2211,119393.74700842841
2212,115609.7373025589
2213,106452.05240555515
2214,130680.7976661926
2215,106007.16330587691
2216,145739.11028419924
2217,87559.36544207495
2218,84762.95255817754
2219,82942.35768698473
2220,86419.90442475368
2221,349906.2462297006
2222,257558.23906059007
2223,288978.99882828526
2224,209962.9580837928
2225,127454.71789218902
2226,189142.52763820882
2227,202010.34292273
2228,283878.9744657959
2229,242101.06222340983
2230,149464.80895385047
2231,220635.8701950045
2232,176485.60217467524
2233,169703.81493518632
2234,247062.56612512434
2235,225281.5955509288
2236,265221.64517205395
2237,336036.38258112344
2238,206356.3440435718
2239,109679.6512634639
2240,162442.81323971858
2241,158026.2268196312
2242,122308.78526307587
2243,123211.99465376948
2244,102177.58212109625
2245,105278.93607308983
2246,143196.94683866578
2247,105008.47983833734
2248,122611.38134388893
2249,123717.15223658262
2250,133867.2309787425
2251,124376.01740103192
2252,170586.56059428924
2253,152196.31831846287
2254,175524.6234944747
2255,189771.8746255766
2256,181202.38177371855
2257,214816.6912869091
2258,167210.04522209492
2259,176272.7885168257
2260,159743.77977877483
2261,187481.16513704357
2262,217694.58299804755
2263,363029.94680299616
2264,436498.66669308674
2265,175628.63231249788
2266,307765.9251665547
2267,364115.8020698614
2268,389178.6483167029
2269,147121.22781389824
2270,194828.8922051038
2271,215758.28916557372
2272,200039.66147270406
2273,161342.93961418903
2274,174621.18398203133
2275,161530.0593343692
2276,193708.3751527473
2277,186514.57743940438
2278,141731.2546989034
2279,128409.341332443
2280,116700.99779855087
2281,165886.77349723066
2282,187829.6063900494
2283,107958.5706898339
2284,114346.30372080191
2285,142557.43126795455
2286,121255.9088058543
2287,353123.9633037406
2288,279308.82633744413
2289,388620.1869818744
2290,448744.8559146928
2291,329788.99730614887
2292,409284.843887714
2293,479300.690253672
2294,426471.82015634875
2295,434371.9328822165
2296,279062.0897590215
2297,328835.1753853678
2298,322768.96103135386
2299,371172.4139919435
2300,332536.145875735
2301,298739.4455659261
2302,234712.0560376901
2303,236793.4101351776
2304,238150.23679791993
2305,181223.89709070773
2306,176511.2386515539
2307,188894.97271500854
2308,217886.8794480686
2309,279172.0132818939
2310,208820.65368330368
2311,194805.75438134602
2312,174737.07842641426
2313,168635.02535767734
2314,170403.82941653757
2315,177034.7218962734
2316,186397.74614211573
2317,178953.88002692768
2318,184479.98992368937
2319,183716.0619450334
2320,198484.48712965907
2321,255687.01208705307
2322,170651.6387546413
2323,184587.0546661934
2324,172137.12582507552
2325,211234.869579228
2326,167576.276123505
2327,202305.44816549838
2328,222757.43735065113
2329,188552.9270963478
2330,176970.20544138754
2331,375322.58361758624
2332,414872.66338051134
2333,326390.11660498206
2334,250873.05950573744
2335,276544.3347895368
2336,347634.9477509951
2337,215102.1466434315
2338,282184.1000639085
2339,214554.18844617566
2340,392347.4049957656
2341,217900.77330803184
2342,240357.6318561577
2343,219377.3248697501
2344,222888.6604608972
2345,231377.78835143545
2346,227174.98922243976
2347,208362.09136562666
2348,239189.54168884485
2349,186204.7456983778
2350,312030.14901758864
2351,266257.7527295232
2352,249035.03728997018
2353,255100.0208850471
2354,135945.9452004782
2355,150216.20321879766
2356,153039.04367527625
2357,199236.73192792354
2358,195307.8971667644
2359,131492.80712169933
2360,114477.78621822779
2361,142091.53991084022
2362,267263.4690639466
2363,133750.28626882503
2364,163547.75019899243
2365,229027.69721361808
2366,199418.35588283755
2367,235944.92404443573
2368,215746.59595949927
2369,228399.4983760113
2370,170459.64382397023
2371,168163.54324527094
2372,196060.03857070795
2373,297766.298649119
2374,328886.271632143
2375,269801.54601013253
2376,277566.832977579
2377,370468.9134324104
2378,142922.4384323775
2379,207393.91931685864
2380,145980.2859165645
2381,161559.1369140856
2382,198669.50571383323
2383,204620.4658662524
2384,252154.7460619142
2385,160339.46988346736
2386,134636.05093510693
2387,137952.07709022472
2388,98129.33077244405
2389,124755.89777591391
2390,148518.01050566346
2391,142575.51883095765
2392,111754.78979534832
2393,170850.17347228035
2394,150057.63285353262
2395,202447.21927632883
2396,150536.3587489643
2397,201227.3615776673
2398,139707.15301015417
2399,61138.55072460204
2400,61142.98357571344
2401,107515.33158925285
2402,135588.11826056297
2403,133684.799954158
2404,145725.6885171674
2405,161997.396244466
2406,145272.49430060154
2407,124157.36909159293
2408,144717.7272040167
2409,127325.22786295466
2410,164102.5458187167
2411,115930.49650273206
2412,154500.123853025
2413,129533.2250161652
2414,137183.37307259312
2415,128857.82359915793
2416,125536.73638130922
2417,132117.94773000613
2418,130939.72370196058
2419,127724.83117277207
2420,125942.05648028057
2421,149862.33562356155
2422,110405.10733874516
2423,128838.66200565254
2424,154081.80878366888
2425,229270.9358596087
2426,131150.1493948147
2427,133487.59972756536
2428,175256.0123141341
2429,114963.18041629653
2430,133466.1788011255
2431,110861.4544379547
2432,147691.43770998975
2433,153023.91764949844
2434,141856.59473662317
2435,152569.3924489864
2436,116404.35088460441
2437,107796.7048218603
2438,127754.268246274
2439,110875.45268625279
2440,120871.42090628667
2441,92767.10870795418
2442,101406.66530552391
2443,124945.41006109348
2444,127517.02765173498
2445,89712.04947775253
2446,136475.16072893105
2447,184264.0975232687
2448,145880.42877470152
2449,108803.09800168136
2450,142735.86399606342
2451,124845.549444611
2452,200905.19954881826
2453,97607.7946082708
2454,126795.41755150624
2455,118992.04795676732
2456,135965.26172922616
2457,129865.46750431634
2458,128454.69432151118
2459,107612.14346834723
2460,141074.3484096095
2461,121260.15277310464
2462,135089.7085704841
2463,124937.02194144292
2464,178354.89053666755
2465,144060.61005212218
2466,123723.36100882624
2467,139131.57691457204
2468,81598.98808075368
2469,75089.50363097199
2470,186172.54774780336
2471,206508.16648438893
2472,163887.70779538507
2473,119682.35040169343
2474,87022.29173748198
2475,217915.1407130229
2476,111342.06727993918
2477,129938.80846022017
2478,151012.62541346258
2479,110817.57753031123
2480,162974.72761107452
2481,128289.38833937835
2482,129349.65842415152
2483,117510.52035732285
2484,125813.6803806159
2485,123547.96820250229
2486,156014.18371601444
2487,180772.10625972203
2488,156750.12151593127
2489,147834.8884375024
2490,152167.7502793248
2491,97172.20021039023
2492,178680.67079967758
2493,150177.83766106947
2494,146132.87274592742
2495,87610.88676211608
2496,235150.86661027596
2497,150877.83623384594
2498,105076.21384316626
2499,92934.95765057488
2500,129144.19814467861
2501,135130.268714945
2502,145002.13952296897
2503,93314.67891623572
2504,163770.97336236652
2505,220792.88688517106
2506,264179.46524179215
2507,289020.54059407266
2508,262038.77068592154
2509,216140.24758836627
2510,227948.9949594445
2511,178788.5408390714
2512,207919.1995568734
2513,216870.44759785946
2514,261692.16676039313
2515,146777.0968145572
2516,168289.79682922174
2517,140624.93064887208
2518,146802.80770468575
2519,228767.93342599354
2520,220127.54912788214
2521,192320.22812263458
2522,229425.94673557574
2523,126546.45118900269
2524,136182.46925334816
2525,143999.66230535612
2526,135062.44564122238
2527,126174.80858067452
2528,128109.61555839413
2529,132671.96246340574
2530,124705.35630748305
2531,244838.49686133
2532,224360.63537682415
2533,194724.20226225635
2534,238773.05777537217
2535,323749.19699871726
2536,228730.54433724596
2537,241567.39177638863
2538,188435.74747549128
2539,182906.22386656635
2540,177437.40759429638
2541,183597.2710310169
2542,167441.97068186256
2543,132423.325350626
2544,125571.72123414904
2545,129650.59058410634
2546,127627.07744834715
2547,140189.02353723254
2548,157120.34978678002
2549,153125.03395422906
2550,275622.4843216977
2551,142112.9273502479
2552,122761.89652661303
2553,75861.77615231693
2554,95336.56534670686
2555,121774.59830078557
2556,100212.39181540195
2557,115860.82515328535
2558,149299.25699067843
2559,129478.59549103834
2560,144474.23537643324
2561,139506.43592030846
2562,130000.46998449869
2563,144761.8156965463
2564,192961.70633062275
2565,139767.9817241221
2566,164196.76978034497
2567,124476.64287768333
2568,198401.82145713683
2569,209705.26761357093
2570,118469.42566322067
2571,184165.1760885165
2572,168491.2906680806
2573,214474.62975065684
2574,275911.00483439706
2575,132522.4704805746
2576,124354.6877929356
2577,163577.1159885466
2578,85375.16532512108
2579,65645.60670541339
2580,116015.2568382107
2581,124467.9609253068
2582,120235.81607748065
2583,277870.20953376667
2584,168960.4115916627
2585,173613.0449935633
2586,213595.65676193536
2587,205097.60339627386
2588,149139.8454706153
2589,154953.10385362175
2590,210205.9724354099
2591,209328.98230550488
2592,214625.90579690895
2593,276363.7022969292
2594,169613.59403525555
2595,201371.66835840186
2596,309652.85255098285
2597,193277.50255629
2598,280095.44509861956
2599,323776.0725305114
2600,184561.0858527407
2601,154420.09099171052
2602,80454.33522989432
2603,90066.07040777538
2604,88271.51234996166
2605,74458.1137489708
2606,154288.8517951145
2607,200052.0935122685
2608,208604.2567007922
2609,165169.25745507455
2610,109304.79001336462
2611,118266.8797222983
2612,157884.57586010848
2613,135293.61841256812
2614,129295.0807367306
2615,151264.41993917312
2616,153455.8106272629
2617,185700.25576556684
2618,206485.13662680174
2619,200273.98592625
2620,183275.5279154181
2621,178798.64044332918
2622,182623.80553508233
2623,264279.8743794892
2624,291790.172296623
2625,294366.3332904214
2626,169919.78573249734
2627,165693.1682579067
2628,432613.69677914085
2629,424119.79124366224
2630,349024.8318446713
2631,454009.8316927584
2632,392484.15172195435
2633,321596.53238760435
2634,399229.60999244684
2635,157743.32053335442
2636,181184.85428070094
2637,184369.75760782915
2638,257581.11397413583
2639,179528.5239067248
2640,152372.95802946508
2641,109895.49901299004
2642,190945.38897602615
2643,105209.22474364222
2644,122807.33325378117
2645,106958.81310992214
2646,95964.93156002251
2647,102727.83866913673
2648,143955.05390832716
2649,146113.94767183607
2650,138944.67428465592
2651,143136.132137448
2652,418813.6553167852
2653,232376.13647194338
2654,247030.107639984
2655,379293.15242497134
2656,309169.8530747393
2657,343562.04179313156
2658,299172.70501463837
2659,309545.5805519437
2660,357296.80087745015
2661,361135.672243345
2662,348452.33012209146
2663,282845.97535751766
2664,275009.17623662454
2665,308355.14128061244
2666,280223.3331393212
2667,160107.13328009454
2668,177608.77481523898
2669,170892.37533105852
2670,278910.64453223796
2671,185103.2298663183
2672,190658.06752894568
2673,210849.5534317736
2674,208923.9742879588
2675,179358.58269953867
2676,189670.58446923544
2677,198999.88554276645
2678,260615.52659789118
2679,271994.09951573523
2680,276386.81058170786
2681,407527.6558108275
2682,314409.8087563424
2683,507261.2682623347
2684,314749.4922948084
2685,328005.0207165719
2686,247321.69413024734
2687,328997.8419931241
2688,225620.64783814145
2689,211424.70053926582
2690,417952.39314390323
2691,187078.78747923652
2692,132541.23933197465
2693,195309.20165685794
2694,131901.68202401043
2695,187200.04118101622
2696,185661.78320648137
2697,186841.35221094708
2698,195546.4039146177
2699,172863.55637016913
2700,155892.6898281881
2701,140865.67801787244
2702,112824.06618540626
2703,119672.61052181914
2704,141373.79604177084
2705,118422.89626723222
2706,113909.20454880092
2707,126930.91456038333
2708,135953.2921821947
2709,102600.04984064263
2710,126789.81904662834
2711,283185.35532023915
2712,360914.6691568157
2713,171947.0584937736
2714,150054.05057714967
2715,166280.6727899731
2716,148045.08527176926
2717,182683.82008032297
2718,238580.96438509668
2719,151833.42821778558
2720,171501.8271689198
2721,132629.1137702546
2722,157652.99253726326
2723,150730.61138031282
2724,130508.10094897011
2725,131878.80312357977
2726,147232.47165978915
2727,185245.6581768929
2728,175255.11257424642
2729,150914.22079624588
2730,139834.59606665518
2731,130172.70568544113
2732,131552.50276789957
2733,152648.30927183104
2734,145606.9917140685
2735,130318.1261627111
